Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4161,2705,8553.323,11,70.380,17,114.630,16,103.045,16,117.240,13,174.705,20,130.400,20,123.785,27,163.685,15,96.945,23,147.595,27,236.320,25,158.595,23,149.020,23,157.055,32,199.445,23,144.955,14,189.755,21,137.720,25,169.965,18,108.910,23,169.770,29,210.930,37,278.685,28,207.420,3231,12314.278
4163,2093,7624.713,10,69.820,13,85.180,11,89.825,12,136.145,17,151.770,24,224.945,12,134.210,19,124.709,17,108.680,13,89.270,23,162.205,24,352.415,18,110.760,22,160.690,27,188.390,25,180.035,19,142.230,14,133.175,21,143.360,24,240.685,29,263.695,29,251.770,34,314.620,31,297.080,2581,11780.377
4164,2562,10024.226,18,143.055,25,183.135,27,171.930,19,132.485,38,270.570,22,176.620,25,166.620,15,104.150,21,159.005,29,211.635,32,258.510,34,308.585,26,181.660,36,250.905,38,303.895,26,170.545,32,251.995,40,317.795,28,190.725,33,274.345,28,212.685,31,250.020,37,301.890,51,582.200,3273,15599.186
4165,6518,21794.958,50,297.450,56,371.525,72,477.920,47,362.840,61,386.275,67,567.974,64,432.425,46,290.345,43,301.510,45,306.215,39,255.340,60,472.170,49,318.365,66,453.530,79,524.315,65,535.495,60,451.655,64,511.030,73,555.600,74,561.675,65,481.475,95,919.230,75,657.175,67,564.055,8000,32850.547
4169,464,2077.048,2,13.200,4,128.710,3,40.970,4,84.750,6,37.800,10,63.760,7,82.305,3,22.260,6,50.355,6,59.395,4,33.645,5,33.080,5,27.060,8,176.595,2,12.000,1,6.615,8,114.465,2,16.840,7,50.140,6,74.370,5,42.430,9,56.280,13,106.610,8,95.240,598,3505.923
4170,1927,8182.318,24,177.575,21,132.345,16,112.610,20,143.810,22,185.710,28,230.355,26,193.268,37,266.995,19,163.765,24,167.135,31,320.205,28,405.431,27,197.780,20,165.540,52,417.525,27,303.950,30,317.025,24,246.905,36,294.835,30,282.310,36,344.790,34,252.310,38,390.620,30,244.525,2607,14139.637
4171,1222,5608.964,12,82.650,16,139.653,17,145.207,14,103.710,17,233.330,9,72.430,17,153.856,10,101.720,15,123.530,16,150.555,23,171.400,25,200.070,13,84.360,15,137.855,18,147.260,26,245.185,19,206.100,11,130.500,23,224.480,19,141.890,16,126.505,21,196.225,17,141.185,24,207.420,1635,9276.040
4172,486,2407.128,4,29.775,4,128.405,3,17.825,9,67.840,6,75.720,7,66.115,4,29.690,7,77.065,0,0.000,5,55.110,5,124.915,11,254.005,7,84.215,4,26.415,4,29.040,8,69.575,2,18.495,10,176.660,4,22.840,3,24.520,3,19.290,11,279.700,13,134.290,9,146.460,629,4365.093
4173,1227,4452.840,3,15.400,8,51.824,6,44.277,6,37.090,7,58.290,5,41.620,11,75.435,10,73.940,7,227.055,16,138.785,13,84.480,11,103.130,10,99.885,7,40.465,8,55.845,11,192.270,11,68.820,9,74.265,18,116.765,12,92.415,14,91.000,14,101.355,16,202.640,17,230.560,1477,6770.451
4174,372,1724.130,3,19.140,1,6.600,1,6.540,9,62.095,3,15.075,3,113.055,1,6.000,4,117.895,2,47.250,3,22.680,6,77.055,11,198.875,1,6.600,3,77.800,6,40.715,4,26.400,3,32.200,4,26.400,11,80.110,4,26.520,7,50.110,5,33.135,8,92.985,7,56.450,482,2965.815
4178,3039,10698.156,23,149.200,21,148.935,32,229.305,24,162.495,28,196.250,21,316.210,29,195.760,25,218.350,31,219.360,19,116.625,27,190.325,27,203.660,32,218.845,23,211.140,36,246.645,32,238.495,29,278.450,43,522.300,32,298.925,31,308.300,48,364.090,37,413.745,34,246.355,43,663.605,3766,17055.526
4179,2527,8456.132,16,95.355,39,189.675,21,160.685,19,148.290,24,164.795,13,93.200,23,170.035,18,124.550,22,154.865,17,109.095,25,182.420,18,133.720,28,195.330,33,320.175,26,171.475,30,215.430,24,161.910,22,162.335,23,177.520,31,232.340,30,228.015,16,109.590,36,276.565,30,258.095,3111,12691.597
4183,411,1370.819,0,0.000,2,11.320,2,9.675,4,24.425,15,142.480,2,9.835,1,6.050,4,30.630,1,3.990,3,15.405,4,27.895,5,37.555,7,42.515,4,31.250,5,30.075,0,0.000,2,22.230,4,24.765,5,30.800,14,73.950,3,19.820,4,32.610,2,13.260,2,10.785,506,2022.139
4184,1804,5000.394,8,46.930,13,70.665,12,66.270,16,100.705,19,139.450,9,60.855,17,117.195,18,110.480,14,90.295,17,114.060,18,150.930,15,97.420,25,162.520,19,127.625,22,141.510,20,149.390,23,142.685,31,211.995,24,149.460,30,227.190,29,203.830,21,181.715,25,169.840,20,220.280,2269,8253.689
4205,880,2649.333,12,94.755,1,6.555,11,70.905,7,42.880,10,154.300,9,65.625,5,28.640,9,51.050,18,114.405,10,62.725,8,53.880,5,40.740,7,41.335,10,53.810,12,173.820,9,51.425,7,38.500,11,97.365,16,102.900,10,79.920,4,26.460,10,79.580,14,108.005,7,45.265,1102,4334.178
4207,7846,32572.856,67,438.620,88,679.805,81,629.710,95,788.180,92,817.875,81,633.550,107,812.555,77,594.830,79,802.015,93,657.650,85,685.000,76,851.420,70,584.570,106,766.750,129,911.720,99,936.485,98,1119.050,115,1372.055,126,1031.610,126,1144.680,100,834.540,116,882.620,124,1207.940,112,889.285,10188,52645.371
4208,3118,13026.551,23,144.295,41,276.130,52,355.370,47,354.885,45,352.840,34,281.115,52,357.025,45,335.385,42,339.435,51,465.815,50,375.320,37,390.365,37,276.720,48,354.995,64,514.125,47,409.895,42,395.510,62,476.240,59,665.410,46,387.125,55,488.130,45,410.210,60,508.290,47,441.895,4249,22383.076
4209,5197,22818.452,67,438.715,91,616.660,114,793.104,90,665.705,117,806.535,84,564.845,111,804.600,104,726.775,109,771.855,132,911.715,124,953.725,127,1171.815,118,879.235,132,1033.440,141,1011.005,115,937.105,116,914.605,124,878.140,149,1235.370,125,983.775,140,1185.960,141,1062.825,159,1412.795,148,1384.080,8075,44962.836
4210,3079,12624.335,26,179.125,18,143.200,31,237.345,38,282.775,37,355.790,35,304.930,56,475.820,41,319.525,45,341.025,50,412.825,53,438.725,56,498.285,42,313.725,54,402.745,44,368.765,33,298.930,39,316.595,48,443.805,50,405.015,41,313.330,49,393.040,57,543.750,54,491.720,53,487.325,4129,21392.450
