,DATE,HUMIDITYAVE,HUMIDITYMIN,HUMIDITYMAX
0,1 July 2011,0.8761702127659574,0.72,1.0
0,2 July 2011,0.8761702127659574,0.72,1.0
0,3 July 2011,0.7954166666666668,0.52,1.0
0,4 July 2011,0.6636170212765955,0.35,0.94
0,5 July 2011,0.4926190476190479,0.39,0.67
0,6 July 2011,0.37170212765957444,0.24,0.51
0,7 July 2011,0.38688888888888895,0.28,0.5
0,8 July 2011,0.4204255319148935,0.27,0.54
0,9 July 2011,0.48108695652173916,0.27,0.71
0,10 July 2011,0.48227272727272724,0.32,0.61
0,11 July 2011,0.43023255813953487,0.22,0.66
0,12 July 2011,0.4397222222222221,0.25,0.58
0,13 July 2011,0.4709090909090908,0.24,0.71
0,14 July 2011,0.48212765957446785,0.44,0.58
0,15 July 2011,0.5647826086956524,0.44,0.76
0,16 July 2011,0.8282978723404255,0.58,1.0
0,17 July 2011,0.7893750000000002,0.55,1.0
0,18 July 2011,0.8862499999999996,0.68,1.0
0,19 July 2011,0.7295555555555554,0.43,1.0
0,20 July 2011,0.7189583333333336,0.45,1.0
0,21 July 2011,0.9123913043478259,0.64,1.0
0,22 July 2011,0.9440000000000003,0.82,1.0
0,23 July 2011,0.8750000000000007,0.63,1.0
0,24 July 2011,0.8106382978723407,0.72,0.94
0,25 July 2011,0.6751063829787237,0.44,0.87
0,26 July 2011,0.706,0.43,0.93
0,27 July 2011,0.6053191489361701,0.32,0.82
0,28 July 2011,0.7463829787234042,0.62,0.88
0,29 July 2011,0.6829166666666667,0.35,0.94
0,30 July 2011,0.6289361702127662,0.28,0.93
0,31 July 2011,0.6449999999999999,0.23,0.87
0,1 August 2011,0.6236363636363635,0.38,0.82
0,2 August 2011,0.6236363636363635,0.38,0.82
0,3 August 2011,0.6020454545454547,0.26,0.88
0,4 August 2011,0.6020454545454547,0.26,0.88
0,5 August 2011,0.6034782608695655,0.34,0.82
0,6 August 2011,0.5465957446808508,0.19,0.88
0,7 August 2011,0.5382978723404254,0.31,0.82
0,8 August 2011,0.7263043478260869,0.53,0.82
0,9 August 2011,0.6454166666666669,0.37,0.94
0,10 August 2011,0.622340425531915,0.39,0.81
0,11 August 2011,0.535,0.28,0.81
0,12 August 2011,0.6780434782608694,0.51,0.82
0,13 August 2011,0.8350000000000004,0.77,1.0
0,14 August 2011,0.7082608695652172,0.43,0.87
0,15 August 2011,0.8763043478260871,0.68,0.94
0,16 August 2011,0.7818749999999999,0.59,1.0
0,17 August 2011,0.775531914893617,0.52,0.94
0,18 August 2011,0.8586956521739129,0.68,1.0
0,19 August 2011,0.6013043478260872,0.3,0.94
0,20 August 2011,0.8070212765957446,0.67,0.94
0,21 August 2011,0.6293333333333331,0.49,1.0
0,22 August 2011,0.5913043478260869,0.49,0.77
0,23 August 2011,0.6651063829787233,0.52,0.88
0,24 August 2011,0.805681818181818,0.72,0.94
0,25 August 2011,0.7348936170212761,0.49,0.94
0,26 August 2011,0.7414893617021276,0.43,0.94
0,27 August 2011,0.7723404255319148,0.6,1.0
0,28 August 2011,0.8173333333333335,0.56,1.0
0,29 August 2011,0.7543478260869569,0.56,0.94
0,30 August 2011,0.677173913043478,0.29,0.94
0,31 August 2011,0.7640425531914896,0.64,0.88
0,1 September 2011,0.7342553191489363,0.6,0.88
0,2 September 2011,0.7342553191489363,0.6,0.88
0,3 September 2011,0.6636956521739129,0.55,0.77
0,4 September 2011,0.6402272727272726,0.46,0.88
0,5 September 2011,0.645,0.46,0.82
0,6 September 2011,0.6626666666666666,0.47,0.88
0,7 September 2011,0.5633333333333336,0.23,0.88
0,8 September 2011,0.5344444444444445,0.3,0.88
0,9 September 2011,0.6765957446808512,0.56,0.94
0,10 September 2011,0.823913043478261,0.67,1.0
0,11 September 2011,0.4613636363636363,0.31,0.62
0,12 September 2011,0.5071739130434783,0.3,0.77
0,13 September 2011,0.5995652173913044,0.39,0.82
0,14 September 2011,0.47666666666666657,0.1,0.87
0,15 September 2011,0.35,0.1,0.88
0,16 September 2011,0.7157777777777776,0.52,0.83
0,17 September 2011,0.6302127659574466,0.25,0.94
0,18 September 2011,0.6768888888888891,0.46,0.88
0,19 September 2011,0.6115555555555557,0.08,0.83
0,20 September 2011,0.7065909090909093,0.53,0.83
0,21 September 2011,0.37142857142857133,0.19,0.88
0,22 September 2011,0.4897727272727272,0.33,0.82
0,23 September 2011,0.6068750000000002,0.41,0.77
0,24 September 2011,0.5952173913043478,0.12,0.88
0,25 September 2011,0.8083673469387753,0.64,1.0
0,26 September 2011,0.7933333333333332,0.55,1.0
0,27 September 2011,0.6176086956521736,0.46,0.77
0,28 September 2011,0.5991304347826084,0.31,0.88
0,29 September 2011,0.7102173913043479,0.56,0.88
0,30 September 2011,0.7102173913043479,0.56,0.88
0,1 October 2011,0.5763636363636363,0.42,0.77
0,2 October 2011,0.5763636363636363,0.42,0.77
0,3 October 2011,0.7206521739130433,0.55,1.0
0,4 October 2011,0.7385416666666665,0.59,0.94
0,5 October 2011,0.7293617021276593,0.56,0.88
0,6 October 2011,0.6272093023255814,0.43,0.88
0,7 October 2011,0.7123404255319148,0.52,0.94
0,8 October 2011,0.8052272727272729,0.57,0.94
0,9 October 2011,0.8989361702127655,0.73,1.0
0,10 October 2011,0.6158695652173909,0.29,1.0
0,11 October 2011,0.693191489361702,0.31,0.94
0,12 October 2011,0.47613636363636364,0.33,0.77
0,13 October 2011,0.6820454545454543,0.52,0.88
0,14 October 2011,0.643333333333333,0.52,0.88
0,15 October 2011,0.6982222222222224,0.59,0.94
0,16 October 2011,0.7935416666666663,0.61,0.94
0,17 October 2011,0.6906521739130437,0.52,0.88
0,18 October 2011,0.61125,0.42,0.94
0,19 October 2011,0.5850000000000001,0.43,0.77
0,20 October 2011,0.6080000000000001,0.44,0.82
0,21 October 2011,0.5938297872340429,0.39,0.77
0,22 October 2011,0.526808510638298,0.19,0.94
0,23 October 2011,0.7685106382978725,0.48,0.94
0,24 October 2011,0.7893478260869561,0.57,1.0
0,25 October 2011,0.5083333333333336,0.17,0.88
0,26 October 2011,0.7984090909090908,0.34,0.94
0,27 October 2011,0.7052173913043475,0.56,0.88
0,28 October 2011,0.6617777777777777,0.49,0.94
0,29 October 2011,0.6477272727272729,0.5,0.77
0,30 October 2011,0.6960869565217389,0.51,0.88
0,31 October 2011,0.842222222222222,0.61,1.0
0,1 November 2011,0.6709999999999999,0.56,0.88
0,2 November 2011,0.6709999999999999,0.56,0.88
0,3 November 2011,0.6640425531914896,0.5,0.83
0,4 November 2011,0.7765853658536582,0.49,1.0
0,5 November 2011,0.6247727272727271,0.49,0.73
0,6 November 2011,0.6646666666666666,0.5,0.78
0,7 November 2011,0.6002127659574469,0.33,0.88
0,8 November 2011,0.6973913043478263,0.45,1.0
0,9 November 2011,0.8084090909090906,0.52,1.0
0,10 November 2011,0.6710204081632652,0.45,1.0
0,11 November 2011,0.5445652173913046,0.28,0.78
0,12 November 2011,0.6000000000000004,0.38,0.73
0,13 November 2011,0.6695555555555557,0.5,0.94
0,14 November 2011,0.8068888888888891,0.61,0.94
0,15 November 2011,0.5329166666666666,0.13,0.94
0,16 November 2011,0.6221276595744681,0.37,0.83
0,17 November 2011,0.8343749999999996,0.73,0.94
0,18 November 2011,0.931860465116279,0.83,1.0
0,19 November 2011,0.7778723404255315,0.58,0.94
0,20 November 2011,0.6655555555555551,0.49,0.88
0,21 November 2011,0.8352173913043477,0.51,0.94
0,22 November 2011,0.7265957446808513,0.5,0.94
0,23 November 2011,0.873111111111111,0.73,0.94
0,24 November 2011,0.8546666666666666,0.64,1.0
0,25 November 2011,0.7230434782608693,0.6,0.88
0,26 November 2011,0.9019512195121945,0.77,1.0
0,27 November 2011,0.7704166666666667,0.3,1.0
0,28 November 2011,0.5118604651162791,0.34,0.83
0,29 November 2011,0.6807142857142856,0.42,0.88
0,30 November 2011,0.7942499999999997,0.61,0.94
0,1 December 2011,0.6625000000000001,0.52,0.94
0,2 December 2011,0.6625000000000001,0.52,0.94
0,3 December 2011,0.6553658536585367,0.46,0.94
0,4 December 2011,0.5744444444444448,0.41,0.72
0,5 December 2011,0.7159999999999999,0.52,0.88
0,6 December 2011,0.7311627906976743,0.63,0.94
0,7 December 2011,0.7315909090909091,0.49,0.94
0,8 December 2011,0.8099999999999998,0.63,1.0
0,9 December 2011,0.8826190476190474,0.61,1.0
0,10 December 2011,0.7926666666666669,0.53,1.0
0,11 December 2011,0.7669767441860464,0.61,0.94
0,12 December 2011,0.7993617021276596,0.51,0.94
0,13 December 2011,0.8644680851063828,0.73,0.94
0,14 December 2011,0.7241463414634149,0.53,1.0
0,15 December 2011,0.6315217391304345,0.49,0.83
0,16 December 2011,0.6388888888888891,0.47,0.88
0,17 December 2011,0.6213953488372093,0.43,0.77
0,18 December 2011,0.5372727272727272,0.41,0.68
0,19 December 2011,0.5925581395348837,0.44,0.77
0,20 December 2011,0.7872093023255814,0.69,0.94
0,21 December 2011,0.7902272727272728,0.69,0.94
0,22 December 2011,0.7490909090909095,0.65,0.83
0,23 December 2011,0.7954761904761906,0.65,0.88
0,24 December 2011,0.8280952380952378,0.61,0.94
0,25 December 2011,0.7502325581395347,0.54,1.0
0,26 December 2011,0.7115555555555555,0.45,0.94
0,27 December 2011,0.6609302325581392,0.48,0.83
0,28 December 2011,0.7317073170731712,0.6,0.88
0,29 December 2011,0.6877500000000003,0.64,0.83
0,30 December 2011,0.6775000000000003,0.53,0.78
0,31 December 2011,0.616904761904762,0.44,0.88
0,1 January 2012,0.5802564102564102,0.37,0.77
0,2 January 2012,0.5802564102564102,0.37,0.77
0,3 January 2012,0.6064999999999999,0.37,0.83
0,4 January 2012,0.6092682926829268,0.45,0.74
0,5 January 2012,0.6922222222222221,0.43,0.88
0,6 January 2012,0.6799999999999998,0.54,0.94
0,7 January 2012,0.717209302325582,0.5,0.94
0,8 January 2012,0.6028571428571424,0.41,0.83
0,9 January 2012,0.7488095238095239,0.58,0.94
0,10 January 2012,0.7813953488372088,0.57,0.94
0,11 January 2012,0.5088095238095238,0.23,0.83
0,12 January 2012,0.37555555555555575,0.14,0.73
0,13 January 2012,0.4561538461538463,0.34,0.6
0,14 January 2012,0.5347619047619045,0.34,0.69
0,15 January 2012,0.7418604651162789,0.61,0.94
0,16 January 2012,0.7679545454545454,0.57,0.94
0,17 January 2012,0.7404651162790696,0.65,0.83
0,18 January 2012,0.6459999999999998,0.48,0.78
0,19 January 2012,0.7145238095238092,0.54,0.83
0,20 January 2012,0.7829545454545452,0.69,0.94
0,21 January 2012,0.7176086956521737,0.54,0.83
0,22 January 2012,0.7368085106382978,0.61,0.94
0,23 January 2012,0.596222222222222,0.42,0.78
0,24 January 2012,0.6027659574468085,0.47,0.83
0,25 January 2012,0.7123255813953492,0.57,0.94
0,26 January 2012,0.8920930232558136,0.69,0.94
0,27 January 2012,0.8317499999999998,0.62,1.0
0,28 January 2012,0.7608888888888885,0.61,0.94
0,29 January 2012,0.7057499999999995,0.61,0.78
0,30 January 2012,0.7028888888888885,0.48,0.88
0,31 January 2012,0.6318181818181822,0.41,0.94
0,1 February 2012,0.8118181818181817,0.6,1.0
0,2 February 2012,0.8118181818181817,0.6,1.0
0,3 February 2012,0.7771428571428567,0.69,0.94
0,4 February 2012,0.9347826086956517,0.88,1.0
0,5 February 2012,0.8302272727272723,0.61,1.0
0,6 February 2012,0.7211363636363634,0.51,0.88
0,7 February 2012,0.7956097560975612,0.69,0.94
0,8 February 2012,0.7752272727272722,0.61,0.94
0,9 February 2012,0.7430952380952378,0.61,0.88
0,10 February 2012,0.7384090909090909,0.57,0.88
0,11 February 2012,0.7715217391304346,0.54,0.94
0,12 February 2012,0.7832558139534886,0.61,0.88
0,13 February 2012,0.7811111111111109,0.57,0.94
0,14 February 2012,0.7689361702127662,0.65,0.88
0,15 February 2012,0.7256521739130434,0.54,0.88
0,16 February 2012,0.6642499999999998,0.47,0.88
0,17 February 2012,0.5902272727272727,0.37,0.78
0,18 February 2012,0.6457777777777777,0.39,0.83
0,19 February 2012,0.8335000000000001,0.73,0.94
0,20 February 2012,0.7176923076923077,0.51,1.0
0,21 February 2012,0.8473809523809525,0.74,1.0
0,22 February 2012,0.7752272727272725,0.61,0.88
0,23 February 2012,0.7217391304347828,0.61,0.78
0,24 February 2012,0.6530232558139535,0.43,0.88
0,25 February 2012,0.699318181818182,0.42,0.94
0,26 February 2012,0.6785365853658537,0.45,0.88
0,27 February 2012,0.689090909090909,0.55,0.78
0,28 February 2012,0.6568292682926826,0.51,0.78
0,29 February 2012,0.6729545454545456,0.36,0.94
0,1 March 2012,0.8136363636363634,0.52,0.94
0,2 March 2012,0.8136363636363634,0.52,0.94
0,3 March 2012,0.8175510204081632,0.64,0.94
0,4 March 2012,0.7004761904761905,0.57,0.94
0,5 March 2012,0.7716279069767442,0.58,0.94
0,6 March 2012,0.7167441860465115,0.53,0.94
0,7 March 2012,0.6967391304347829,0.6,0.78
0,8 March 2012,0.7525000000000003,0.6,1.0
0,9 March 2012,0.8530434782608696,0.6,1.0
0,10 March 2012,0.6831111111111111,0.39,0.88
0,11 March 2012,0.7034782608695652,0.5,0.94
0,12 March 2012,0.6723913043478261,0.57,0.83
0,13 March 2012,0.727333333333333,0.54,0.88
0,14 March 2012,0.6623255813953487,0.42,0.88
0,15 March 2012,0.7465116279069766,0.54,0.88
0,16 March 2012,0.7302272727272726,0.48,0.88
0,17 March 2012,0.6858695652173913,0.46,0.88
0,18 March 2012,0.8564102564102558,0.69,0.94
0,19 March 2012,0.7452380952380954,0.64,0.94
0,20 March 2012,0.74047619047619,0.54,0.94
0,21 March 2012,0.6682926829268293,0.47,0.88
0,22 March 2012,0.7421739130434778,0.58,0.88
0,23 March 2012,0.8346808510638297,0.78,0.94
0,24 March 2012,0.5344186046511625,0.22,0.94
0,25 March 2012,0.42404761904761895,0.27,0.56
0,26 March 2012,0.6252380952380955,0.49,0.78
0,27 March 2012,0.6837777777777777,0.5,0.94
0,28 March 2012,0.629318181818182,0.42,0.78
0,29 March 2012,0.727234042553191,0.61,0.88
0,30 March 2012,0.7115555555555553,0.51,0.88
0,31 March 2012,0.8042857142857145,0.65,0.94
0,1 April 2012,0.720888888888889,0.44,0.88
0,2 April 2012,0.720888888888889,0.44,0.88
0,3 April 2012,0.720888888888889,0.44,0.88
0,4 April 2012,0.720888888888889,0.44,0.88
0,5 April 2012,0.7146511627906981,0.4,0.94
0,6 April 2012,0.6880434782608696,0.48,0.94
0,7 April 2012,0.6146341463414632,0.34,0.88
0,8 April 2012,0.6439534883720932,0.42,0.83
0,9 April 2012,0.691590909090909,0.53,0.94
0,10 April 2012,0.4399999999999999,0.25,0.73
0,11 April 2012,0.5341463414634149,0.44,0.77
0,12 April 2012,0.6983333333333334,0.55,0.94
0,13 April 2012,0.7465116279069769,0.56,0.94
0,14 April 2012,0.6422727272727274,0.32,0.88
0,15 April 2012,0.6763043478260871,0.44,0.82
0,16 April 2012,0.6958139534883722,0.34,0.94
0,17 April 2012,0.7409090909090906,0.56,0.88
0,18 April 2012,0.8589795918367348,0.73,0.94
0,19 April 2012,0.891777777777777,0.78,0.94
0,20 April 2012,0.8965957446808505,0.65,1.0
0,21 April 2012,0.7933333333333331,0.54,0.94
0,22 April 2012,0.8795744680851064,0.78,1.0
0,23 April 2012,0.8191304347826085,0.57,0.94
0,24 April 2012,0.8299999999999995,0.73,0.94
0,25 April 2012,0.6500000000000002,0.39,0.94
0,26 April 2012,0.4458333333333336,0.3,0.62
0,27 April 2012,0.6133333333333333,0.49,0.77
0,28 April 2012,0.7013333333333336,0.56,0.88
0,29 April 2012,0.6943478260869567,0.41,0.83
0,30 April 2012,0.6417391304347827,0.52,0.83
0,1 May 2012,0.6508510638297874,0.47,0.82
0,2 May 2012,0.6508510638297874,0.47,0.82
0,3 May 2012,0.6872727272727274,0.42,0.88
0,4 May 2012,0.6978048780487804,0.52,0.94
0,5 May 2012,0.5054347826086955,0.31,0.77
0,6 May 2012,0.6742553191489364,0.59,0.77
0,7 May 2012,0.5348837209302327,0.28,0.76
0,8 May 2012,0.5702439024390245,0.4,0.67
0,9 May 2012,0.6017777777777777,0.38,0.77
0,10 May 2012,0.5919565217391307,0.26,0.82
0,11 May 2012,0.6558139534883721,0.32,0.88
0,12 May 2012,0.6154545454545455,0.32,0.88
0,13 May 2012,0.4404255319148935,0.24,0.64
0,14 May 2012,0.4446511627906974,0.34,0.58
0,15 May 2012,0.5199999999999999,0.44,0.63
0,16 May 2012,0.5895555555555556,0.46,0.72
0,17 May 2012,0.7134883720930232,0.52,0.82
0,18 May 2012,0.697272727272727,0.4,0.88
0,19 May 2012,0.6674999999999998,0.29,0.88
0,20 May 2012,0.5839130434782607,0.29,0.88
0,21 May 2012,0.8204651162790699,0.67,0.94
0,22 May 2012,0.7373809523809527,0.46,0.88
0,23 May 2012,0.6046511627906976,0.29,0.94
0,24 May 2012,0.4872916666666664,0.23,0.76
0,25 May 2012,0.7513636363636368,0.45,0.94
0,26 May 2012,0.5964444444444446,0.28,0.94
0,27 May 2012,0.43244444444444463,0.3,0.59
0,28 May 2012,0.6273913043478258,0.45,0.72
0,29 May 2012,0.6788636363636363,0.51,1.0
0,30 May 2012,0.8358139534883721,0.72,0.94
0,31 May 2012,0.7347826086956523,0.52,0.94
0,1 June 2012,0.8238297872340425,0.68,0.94
0,2 June 2012,0.8238297872340425,0.68,0.94
0,3 June 2012,0.9264583333333332,0.83,1.0
0,4 June 2012,0.9321739130434785,0.88,1.0
0,5 June 2012,0.6849999999999999,0.43,1.0
0,6 June 2012,0.5997499999999998,0.44,1.0
0,7 June 2012,0.7994871794871795,0.55,1.0
0,8 June 2012,0.6986363636363639,0.39,0.94
0,9 June 2012,0.6608695652173915,0.51,0.77
0,10 June 2012,0.6791304347826087,0.45,0.87
0,11 June 2012,0.8817777777777777,0.77,1.0
0,12 June 2012,0.8775000000000003,0.72,1.0
0,13 June 2012,0.8224999999999999,0.56,0.94
0,14 June 2012,0.9051162790697674,0.82,1.0
0,15 June 2012,0.8202325581395348,0.56,1.0
0,16 June 2012,0.7036585365853658,0.46,0.94
0,17 June 2012,0.8590697674418607,0.72,0.94
0,18 June 2012,0.5993617021276599,0.37,0.94
0,19 June 2012,0.5826829268292686,0.37,0.71
0,20 June 2012,0.5772727272727272,0.35,0.76
0,21 June 2012,0.6041860465116281,0.39,0.82
0,22 June 2012,0.566590909090909,0.4,0.82
0,23 June 2012,0.48304347826086946,0.34,0.63
0,24 June 2012,0.49928571428571417,0.29,0.67
0,25 June 2012,0.5246666666666667,0.34,0.71
0,26 June 2012,0.5595652173913045,0.32,0.81
0,27 June 2012,0.8074999999999996,0.62,0.94
0,28 June 2012,0.7821428571428574,0.48,0.94
0,29 June 2012,0.7902272727272727,0.59,0.94
0,30 June 2012,0.7906250000000004,0.6,0.94
0,1 July 2012,0.519512195121951,0.27,0.71
0,2 July 2012,0.519512195121951,0.27,0.71
0,3 July 2012,0.5524999999999999,0.31,0.76
0,4 July 2012,0.5577777777777779,0.42,0.66
0,5 July 2012,0.618695652173913,0.51,0.82
0,6 July 2012,0.822093023255814,0.63,0.94
0,7 July 2012,0.7584999999999997,0.59,0.94
0,8 July 2012,0.8035897435897436,0.67,0.88
0,9 July 2012,0.7526829268292681,0.59,0.88
0,10 July 2012,0.7863414634146341,0.56,0.94
0,11 July 2012,0.8030434782608694,0.6,0.94
0,12 July 2012,0.6514999999999997,0.38,1.0
0,13 July 2012,0.7645945945945943,0.67,0.88
0,14 July 2012,0.7302777777777779,0.53,0.94
0,15 July 2012,0.4918421052631582,0.3,0.82
0,16 July 2012,0.5028260869565215,0.34,0.82
0,17 July 2012,0.5669767441860465,0.3,0.72
0,18 July 2012,0.5827906976744187,0.27,0.87
0,19 July 2012,0.5824444444444443,0.32,0.82
0,20 July 2012,0.6526190476190477,0.55,0.77
0,21 July 2012,0.6309302325581397,0.45,0.81
0,22 July 2012,0.6636363636363639,0.51,0.82
0,23 July 2012,0.7237777777777776,0.55,0.94
0,24 July 2012,0.7346666666666666,0.48,0.94
0,25 July 2012,0.9257142857142858,0.82,1.0
0,26 July 2012,0.7341304347826084,0.4,1.0
0,27 July 2012,0.6060465116279069,0.38,0.82
0,28 July 2012,0.606136363636364,0.28,0.87
0,29 July 2012,0.5553333333333336,0.34,0.76
0,30 July 2012,0.6159090909090913,0.48,0.71
0,31 July 2012,0.5943750000000001,0.38,0.77
0,1 August 2012,0.6287804878048784,0.47,0.81
0,2 August 2012,0.6287804878048784,0.47,0.81
0,3 August 2012,0.5870454545454545,0.42,0.71
0,4 August 2012,0.5320000000000001,0.26,0.81
0,5 August 2012,0.4595555555555557,0.21,0.71
0,6 August 2012,0.42627906976744206,0.2,0.71
0,7 August 2012,0.4035555555555556,0.21,0.67
0,8 August 2012,0.47837209302325606,0.22,0.67
0,9 August 2012,0.47674418604651164,0.16,0.81
0,10 August 2012,0.42695652173913035,0.15,0.63
0,11 August 2012,0.5612195121951222,0.41,0.77
0,12 August 2012,0.6702127659574468,0.51,0.94
0,13 August 2012,0.7186666666666669,0.59,1.0
0,14 August 2012,0.6737209302325582,0.49,0.88
0,15 August 2012,0.554418604651163,0.28,0.88
0,16 August 2012,0.4491666666666666,0.24,0.82
0,17 August 2012,0.47711111111111115,0.24,0.59
0,18 August 2012,0.401304347826087,0.13,0.67
0,19 August 2012,0.4234090909090911,0.3,0.54
0,20 August 2012,0.5467391304347825,0.37,0.71
0,21 August 2012,0.5565217391304348,0.26,0.82
0,22 August 2012,0.5353658536585367,0.2,0.82
0,23 August 2012,0.5897727272727274,0.27,0.77
0,24 August 2012,0.5706666666666664,0.19,0.88
0,25 August 2012,0.3955555555555553,0.18,0.94
0,26 August 2012,0.42340909090909096,0.23,0.67
0,27 August 2012,0.44511627906976736,0.32,0.55
0,28 August 2012,0.5258695652173911,0.35,0.72
0,29 August 2012,0.6337777777777776,0.37,0.88
0,30 August 2012,0.6217391304347826,0.27,0.94
0,31 August 2012,0.4122727272727271,0.16,0.77
0,1 September 2012,0.5828888888888888,0.41,0.77
0,2 September 2012,0.5828888888888888,0.41,0.77
0,3 September 2012,0.5991111111111113,0.24,0.82
0,4 September 2012,0.5864285714285712,0.32,0.82
0,5 September 2012,0.456304347826087,0.22,0.77
0,6 September 2012,0.30347826086956514,0.07,0.67
0,7 September 2012,0.18954545454545454,0.06,0.4
0,8 September 2012,0.22488888888888886,0.15,0.33
0,9 September 2012,0.37090909090909074,0.26,0.48
0,10 September 2012,0.47434782608695647,0.32,0.63
0,11 September 2012,0.5708695652173913,0.27,0.82
0,12 September 2012,0.7581818181818183,0.64,0.88
0,13 September 2012,0.703636363636364,0.53,0.88
0,14 September 2012,0.730909090909091,0.31,0.94
0,15 September 2012,0.5186363636363637,0.34,0.76
0,16 September 2012,0.6226666666666667,0.54,0.77
0,17 September 2012,0.6254285714285716,0.35,0.83
0,18 September 2012,0.7945652173913043,0.68,0.88
0,19 September 2012,0.7044444444444445,0.47,0.88
0,20 September 2012,0.663111111111111,0.35,0.94
0,21 September 2012,0.6617777777777779,0.44,0.88
0,22 September 2012,0.6684090909090908,0.36,0.88
0,23 September 2012,0.654468085106383,0.43,0.88
0,24 September 2012,0.6016279069767444,0.31,0.88
0,25 September 2012,0.415,0.13,0.82
0,26 September 2012,0.613170731707317,0.39,0.82
0,27 September 2012,0.610888888888889,0.47,0.73
0,28 September 2012,0.5911627906976743,0.41,0.77
